num_data,num_medoids,loss,misc_complexity,build_complexity,swap_complexity,number_of_swaps,cache_writes,cache_hits,cache_misses,total_complexity_without_misc,total_complexity_with_misc,total_complexity_with_caching,average_complexity_with_caching,average_runtime,total_swap_runtime: ,average_swap_runtime: ,total_runtime,loss_history
23333,10,0.0,454398553,22590559,705588844,2,0,0,0,728179403,1182577956,1182577956,394192652.0,97.15906937917072,268.2081558704376,134.1040779352188,291.4772081375122,"[11.308618545532227, 11.295296669006348, 11.281164169311523, 11.281164169311523, 11.281164169311523, 11.281164169311523, 11.281164169311523, 11.281164169311523, 11.281164169311523, 11.281164169311523]"
10000,10,0.0,195928006,12960153,469927084,2,0,0,0,482887237,678815243,678815243,226271747.66666663,53.006679932276406,135.75098752975464,67.87549376487732,159.02003979682922,"[11.325745582580566, 11.325745582580566, 11.325745582580566, 11.325745582580566, 11.325745582580566, 11.325745582580566, 11.325745582580566, 11.325745582580566, 11.325745582580566, 11.325745582580566]"
50000,10,0.0,929217095,51866217,2531419666,2,0,0,0,2583285883,3512502978,3512502978,1170834326.0,267.39821275075275,691.4964880943298,345.7482440471649,802.1946382522583,"[11.298890113830566, 11.298890113830566, 11.298890113830566, 11.298890113830566, 11.298890113830566, 11.298890113830566, 11.298890113830566, 11.298890113830566, 11.298890113830566, 11.298890113830566]"
