num_data,num_medoids,loss,misc_complexity,build_complexity,swap_complexity,number_of_swaps,cache_writes,cache_hits,cache_misses,total_complexity_without_misc,total_complexity_with_misc,total_complexity_with_caching,average_complexity_with_caching,average_runtime,total_runtime
10000,10,0.700068473815918,71747233,43280246,1034014790,6,6831303,82820551,1038113592,1077295036,1149042269,1066221718,147716398.57142857,39.59904714993068,277.1933300495148
23333,10,0.6973645091056824,108649073,119692381,1145999043,3,16033325,105542210,1209711833,1265691424,1374340497,1268798287,286499760.75,99.88623976707458,399.5449590682984
36666,10,0.6968848705291748,217645650,195887409,2675142075,5,25170859,216928441,2728304571,2871029484,3088675134,2871746693,445857012.5,123.64473096529645,741.8683857917786
50000,10,0.6983348727226257,321440115,315757169,4075017184,5,33755861,321854901,4178806694,4390774353,4712214468,4390359567,679169530.6666666,191.05948750178018,1146.3569250106812
