num_data,num_medoids,loss,misc_complexity,build_complexity,swap_complexity,number_of_swaps,cache_writes,cache_hits,cache_misses,total_complexity_without_misc,total_complexity_with_misc,total_complexity_with_caching,average_complexity_with_caching,average_runtime,total_runtime
10000,10,0.700068473815918,649709964,40960225,1565487350,7,0,0,0,1606447575,2256157539,2256157539,195685918.75,64.99143835902214,519.9315068721771
23333,10,0.6973645091056824,937807199,137532682,2272962109,4,0,0,0,2410494791,3348301990,3348301990,454592421.8,156.56564283370972,782.8282141685486
36666,10,0.6968848705291748,2088885579,158197179,4435680062,6,0,0,0,4593877241,6682762820,6682762820,633668580.2857143,224.47914028167725,1571.3539819717407
50000,10,0.6983348727226257,2428843341,324224538,5548185118,5,0,0,0,5872409656,8301252997,8301252997,924697519.6666666,324.8403691450755,1949.0422148704529
