num_data,num_medoids,loss,misc_complexity,build_complexity,swap_complexity,number_of_swaps,cache_writes,cache_hits,cache_misses,total_complexity_without_misc,total_complexity_with_misc,total_complexity_with_caching,average_complexity_with_caching,average_runtime,total_runtime
10000,10,0.700068473815918,67760975,29010361,138135868,6,69738400,167226025,76249080,167146229,234907204,67681179,19733695.42857143,7.970742702484131,55.79519891738892
23333,10,0.6973645091056824,96437636,68042367,307121722,3,193884109,286065754,213543648,375164089,471601725,185535971,76780430.5,23.71711355447769,94.86845421791077
36666,10,0.6968848705291748,237694788,109655977,479643786,5,261908111,579535508,286857627,589299763,826994551,247459043,79940631.0,30.188909649848934,181.13345789909363
50000,10,0.6983348727226257,307135499,195365225,1015698703,5,511249135,1065500797,562248285,1211063928,1518199427,452698630,169283117.16666666,50.17780868212382,301.0668520927429
