num_data,num_medoids,loss,misc_complexity,build_complexity,swap_complexity,number_of_swaps,cache_writes,cache_hits,cache_misses,total_complexity_without_misc,total_complexity_with_misc,total_complexity_with_caching,average_complexity_with_caching,average_runtime,total_swap_runtime,average_swap_runtime,total_runtime
10000,15,0.0,150450000,268153800,0,0,0,0,0,268153800,418603800,418603800,418603800.0,198.6825201511383,198.6825201511383,0,198.6825201511383
20000,15,0.0,300900000,655198500,0,0,0,0,0,655198500,956098500,956098500,956098500.0,469.7337579727173,469.7337579727173,0,469.7337579727173
30000,15,0.0,451350000,973207800,0,0,0,0,0,973207800,1424557800,1424557800,1424557800.0,696.9492199420929,696.9492199420929,0,696.9492199420929
40000,15,0.0,601800000,1295977100,0,0,0,0,0,1295977100,1897777100,1897777100,1897777100.0,923.2894053459167,923.2894053459167,0,923.2894053459167
