num_data,num_medoids,loss,misc_complexity,build_complexity,swap_complexity,number_of_swaps,cache_writes,cache_hits,cache_misses,total_complexity_without_misc,total_complexity_with_misc,total_complexity_with_caching,average_complexity_with_caching,average_runtime,total_swap_runtime,average_swap_runtime,total_runtime
10000,10,0.0,62160877,11890864,0,0,0,0,0,11890864,74051741,74051741,74051741.0,23.27162981033325,23.27162981033325,0,23.27162981033325
23333,10,0.0,143258765,25218714,0,0,0,0,0,25218714,168477479,168477479,168477479.0,52.87514328956604,52.87514328956604,0,52.87514328956604
36666,10,0.0,225029948,41856960,0,0,0,0,0,41856960,266886908,266886908,266886908.0,82.4108338356018,82.4108338356018,0,82.4108338356018
50000,10,0.0,308101593,53134797,0,0,0,0,0,53134797,361236390,361236390,361236390.0,111.35018801689148,111.35018801689148,0,111.35018801689148
