num_data,num_medoids,loss,misc_complexity,build_complexity,swap_complexity,number_of_swaps,cache_writes,cache_hits,cache_misses,total_complexity_without_misc,total_complexity_with_misc,total_complexity_with_caching,average_complexity_with_caching,average_runtime,total_swap_runtime,average_swap_runtime,total_runtime
10000,15,0.0,28779516,22323012,0,0,20467436,43334803,20474192,22323012,51102528,7767725,7767725.0,9.483225107192991,9.483225107192991,0,9.483225107192991
23333,15,0.0,64975999,37653570,0,0,42090507,84038293,42105274,37653570,102629569,18591276,18591276.0,21.97999882698059,21.97999882698059,0,21.97999882698059
36666,15,0.0,95916436,71704973,0,0,72943558,125666619,72967325,71704973,167621409,41954790,41954790.0,40.08045792579651,40.08045792579651,0,40.08045792579651
50000,15,0.0,127372533,65721872,0,0,81220148,149063625,81247244,65721872,193094405,44030780,44030780.0,52.720174074172974,52.720174074172974,0,52.720174074172974
10000,15,0.0,31523675,24206836,0,0,21355022,46755794,21361066,24206836,55730511,8974717,8974717.0,10.378700017929077,10.378700017929077,0,10.378700017929077
