num_data,num_medoids,loss,misc_complexity,build_complexity,swap_complexity,number_of_swaps,cache_writes,cache_hits,cache_misses,total_complexity_without_misc,total_complexity_with_misc,total_complexity_with_caching,average_complexity_with_caching,average_runtime,total_swap_runtime,average_swap_runtime,total_runtime
10000,10,0.0,21652561,13423626,0,0,0,0,0,13423626,35076187,35076187,35076187.0,11.070745706558228,11.070745706558228,0,11.070745706558228
30000,10,0.0,63065902,43704951,0,0,0,0,0,43704951,106770853,106770853,106770853.0,33.94544816017151,33.94544816017151,0,33.94544816017151
50000,10,0.0,106332343,68683674,0,0,0,0,0,68683674,175016017,175016017,175016017.0,54.22901678085327,54.22901678085327,0,54.22901678085327
70000,10,0.0,146114388,89316343,0,0,0,0,0,89316343,235430731,235430731,235430731.0,75.65667605400085,75.65667605400085,0,75.65667605400085
