num_data,num_medoids,loss,misc_complexity,build_complexity,swap_complexity,number_of_swaps,cache_writes,cache_hits,cache_misses,total_complexity_without_misc,total_complexity_with_misc,total_complexity_with_caching,average_complexity_with_caching,average_runtime,total_swap_runtime,average_swap_runtime,total_runtime
10000,5,281.2275085449219,200300000,29035400,865527700,3,100000000,994863100,100000000,894563100,1094863100,100000000,25000000.0,14.57142198085785,49.43640089035034,16.478800296783447,58.2856879234314
10000,10,0.0,1101300000,79270600,9373557600,10,100000000,10454128200,100000000,9452828200,10554128200,100000000,9090909.090909092,14.62585145776922,151.14895009994507,15.114895009994507,160.88436603546143
10000,15,0.0,2402700000,129216300,23445328800,15,100000000,25877245100,100000000,23574545100,25977245100,100000000,6250000.0,20.1535532027483,310.51006746292114,20.70067116419474,322.4568512439728
