num_data,num_medoids,loss,misc_complexity,build_complexity,swap_complexity,number_of_swaps,cache_writes,cache_hits,cache_misses,total_complexity_without_misc,total_complexity_with_misc,total_complexity_with_caching,average_complexity_with_caching,average_runtime,total_runtime
10000,15,0.0,17518719,40555484,0,0,21798168,37368586,25865873,40555484,58074203,20705617,0.0,10.365362882614136,10.365362882614136
30000,15,0.0,52462546,117458349,0,0,72559075,98900338,86740576,117458349,169920895,71020557,0.0,33.309505224227905,33.309505224227905
50000,15,0.0,108265121,193894367,0,0,123805828,170771562,147497102,193894367,302159488,131387926,0.0,58.80748391151428,58.80748391151428
70000,15,0.0,139374912,281145849,0,0,170648785,251329167,226959391,281145849,420520761,169191594,0.0,92.21798896789551,92.21798896789551
