num_data,num_medoids,loss,misc_complexity,build_complexity,swap_complexity,number_of_swaps,cache_writes,cache_hits,cache_misses,total_complexity_without_misc,total_complexity_with_misc,total_complexity_with_caching,average_complexity_with_caching,average_runtime,total_runtime
10000,5,0.7525421380996704,51619723,18741307,50643439,4,7417627,48529821,72605037,69384746,121004469,72474648,10128687.8,5.999602174758911,29.99801087379456
10000,8,0.7134097814559937,156975141,27945446,179908719,7,7444960,161996734,200715640,207854165,364829306,202832572,22488589.875,12.549467861652374,100.395742893219
10000,10,0.698071300983429,99612602,35838799,358605542,7,6780821,109478203,368403448,394444341,494056943,384578740,44825692.75,17.240533649921417,137.92426919937134
