num_data,num_medoids,loss,misc_complexity,build_complexity,swap_complexity,number_of_swaps,cache_writes,cache_hits,cache_misses,total_complexity_without_misc,total_complexity_with_misc,total_complexity_with_caching,average_complexity_with_caching,average_runtime,total_runtime,confidence
10000,10,7.386702537536621,60537264,25321291,92195733,6,45015475,140108079,54902960,117517024,178054288,37946209,13170819.0,6.046128000531878,42.322896003723145,10
