num_data,num_medoids,loss,misc_complexity,build_complexity,swap_complexity,number_of_swaps,cache_writes,cache_hits,cache_misses,total_complexity_without_misc,total_complexity_with_misc,total_complexity_with_caching,average_complexity_with_caching,average_runtime,total_runtime,loss_history
10000,5,0.0,31634730,5082036,0,0,0,0,0,5082036,36716766,36716766,36716766.0,11.433119058609009,11.433119058609009,"[11.822249412536621, 11.822249412536621, 11.822249412536621, 11.822249412536621, 11.822249412536621, 11.822249412536621, 11.822249412536621, 11.822249412536621, 11.822249412536621, 11.822249412536621]"
23333,5,0.0,72822891,10999005,0,0,0,0,0,10999005,83821896,83821896,83821896.0,25.822853326797485,25.822853326797485,"[11.778193473815918, 11.778193473815918, 11.778193473815918, 11.778193473815918, 11.778193473815918, 11.778193473815918, 11.778193473815918, 11.778193473815918, 11.778193473815918, 11.778193473815918]"
36666,5,0.0,113991349,17764037,0,0,0,0,0,17764037,131755386,131755386,131755386.0,40.820528984069824,40.820528984069824,"[11.794366836547852, 11.794366836547852, 11.794366836547852, 11.794366836547852, 11.794366836547852, 11.794366836547852, 11.794366836547852, 11.794366836547852, 11.794366836547852, 11.794366836547852]"
50000,5,0.0,155346778,23899788,0,0,0,0,0,23899788,179246566,179246566,179246566.0,55.90079998970032,55.90079998970032,"[11.824380874633789, 11.824380874633789, 11.824380874633789, 11.824380874633789, 11.824380874633789, 11.824380874633789, 11.824380874633789, 11.824380874633789, 11.824380874633789, 11.824380874633789]"
