num_data,num_medoids,loss,misc_complexity,build_complexity,swap_complexity,number_of_swaps,cache_writes,cache_hits,cache_misses,total_complexity_without_misc,total_complexity_with_misc,total_complexity_with_caching,average_complexity_with_caching,average_runtime,total_runtime
10000,5,281.2275085449219,100200000,84686500,40295500,1,10000000,111071000,114111000,124982000,225182000,114111000,57055500.0,28.168575525283813,56.33715105056763
20000,5,279.5199890136719,200400000,104900000,89295000,1,20000000,192317500,202277500,194195000,394595000,202277500,101138750.0,48.17415845394135,96.34831690788268
30000,5,282.06512451171875,300600000,97122500,48697000,1,30000000,270365500,176054000,145819500,446419500,176054000,88027000.0,42.10352754592896,84.20705509185791
40000,5,279.25518798828125,400800000,153520500,170128500,1,40000000,362672500,361776500,323649000,724449000,361776500,180888250.0,84.54929792881012,169.09859585762024
