num_data,num_medoids,loss,misc_complexity,build_complexity,swap_complexity,number_of_swaps,cache_writes,cache_hits,cache_misses,total_complexity_without_misc,total_complexity_with_misc,total_complexity_with_caching,average_complexity_with_caching,average_runtime,total_runtime
10000,5,0.7525421380996704,27301262,12203029,56210748,4,27970877,73336166,30817181,68413777,95715039,22378873,11242149.6,4.295995807647705,21.479979038238525
10000,10,0.698071300983429,71373986,22406822,242229310,7,67085291,282325887,72407227,264636132,336010118,53684231,30278663.75,11.121127247810364,88.96901798248291
10000,15,0.6708400249481201,115150071,35989147,497981804,8,72355359,595802465,78142793,533970951,649121022,53318557,55331311.55555555,21.445514996846516,193.00963497161865
