num_data,num_medoids,loss,misc_complexity,build_complexity,swap_complexity,number_of_swaps,cache_writes,cache_hits,cache_misses,total_complexity_without_misc,total_complexity_with_misc,total_complexity_with_caching,average_complexity_with_caching,average_runtime,total_runtime
10000,100,0.0,362257460,551830692,97468500,2,8452518,713287405,476008441,649299192,1011556652,298269247,99423082.33333331,98.10221497217816,294.3066449165344
70000,100,0.0,2378601759,4991435260,1423378354,2,55283735,4406782476,5241917146,6414813614,8793415373,4386632897,1462210965.6666667,980.0778520107269,2940.233556032181
