num_data,num_medoids,loss,misc_complexity,build_complexity,swap_complexity,number_of_swaps,cache_writes,cache_hits,cache_misses,total_complexity_without_misc,total_complexity_with_misc,total_complexity_with_caching,average_complexity_with_caching,average_runtime,total_runtime,loss_history
10000,20,0.0,105103123,61179597,239012832,3,14574327,173773820,271706879,300192429,405295552,231521732,57880433.0,12.18199497461319,48.72797989845276,"[73.40989685058594, 73.29393005371094, 73.19052124023438, 73.12762451171875, 73.12762451171875, 73.12762451171875, 73.12762451171875, 73.12762451171875, 73.12762451171875, 73.12762451171875]"
70000,20,0.0,721695269,290541769,873751622,3,96318830,1028707333,1076662379,1164293391,1885988660,857281327,214320331.75,101.54383653402328,406.17534613609314,"[72.79967498779297, 72.72409057617188, 72.65066528320312, 72.57119750976562, 72.57119750976562, 72.57119750976562, 72.57119750976562, 72.57119750976562, 72.57119750976562, 72.57119750976562]"
