num_data,num_medoids,loss,misc_complexity,build_complexity,swap_complexity,number_of_swaps,cache_writes,cache_hits,cache_misses,total_complexity_without_misc,total_complexity_with_misc,total_complexity_with_caching,average_complexity_with_caching,average_runtime,total_swap_runtime,average_swap_runtime,total_runtime,loss_history
10000,5,654.723388671875,100250000,161849400,504356300,1,100000000,666455700,100000000,666205700,766455700,100000000,50000000.0,131.74440169334412,263.48880338668823,263.48880338668823,263.48880338668823,
10000,10,0.0,400900000,242243800,4416888900,3,100000000,4960032700,100000000,4659132700,5060032700,100000000,25000000.0,103.4040668606758,413.6162674427033,137.87208914756775,413.6162674427033,
10000,15,0.0,601350000,484739200,7418265100,3,100000000,8404354300,100000000,7903004300,8504354300,100000000,25000000.0,134.70410311222076,538.816412448883,179.60547081629434,538.816412448883,
