num_data,num_medoids,loss,misc_complexity,build_complexity,swap_complexity,number_of_swaps,cache_writes,cache_hits,cache_misses,total_complexity_without_misc,total_complexity_with_misc,total_complexity_with_caching,average_complexity_with_caching,average_runtime,total_runtime,loss_history
40000,5,279.2066650390625,401000000.0,41187000.0,72389300.0,1.0,0.0,0.0,0.0,113576300.0,514576300.0,514576300.0,257288150.0,117.1373164653778,234.2746329307556,"[279.2049560546875, 279.2049560546875, 279.2049560546875, 279.2049560546875, 279.2049560546875, 279.2049560546875, 279.2049560546875, 279.2049560546875, 279.2049560546875, 279.2049560546875]"
40000,10,0.0,802000000.0,313980200.0,502811200.0,1.0,0.0,0.0,0.0,816791400.0,1618791400.0,1618791400.0,809395700.0,366.32291293144226,732.6458258628845,"[277.9767150878906, 278.1888732910156, 278.1888732910156, 278.1888732910156, 278.1888732910156, 278.1888732910156, 278.1888732910156, 278.1888732910156, 278.1888732910156, 278.1888732910156]"
