num_data,num_medoids,loss,misc_complexity,build_complexity,swap_complexity,number_of_swaps,cache_writes,cache_hits,cache_misses,total_complexity_without_misc,total_complexity_with_misc,total_complexity_with_caching,average_complexity_with_caching,average_runtime,total_swap_runtime,average_swap_runtime,total_runtime,loss_history
10000,5,0.0,25621269,4652733,21658183,3,16100889,104502098,21067435,26310916,51932185,-52569913,-13142478.25,4.434027194976807,17.736108779907227,5.912036259969075,17.736108779907227,
10000,10,0.0,47574936,9000080,52480591,3,29119402,230979833,38118046,61480671,109055607,-121924226,-30481056.5,9.475223004817964,37.90089201927185,12.633630673090616,37.90089201927185,
10000,15,0.0,67053381,18702035,78066266,3,32692889,391234577,42939322,96768301,163821682,-227412895,-56853223.75,14.39526641368866,57.58106565475464,19.19368855158488,57.58106565475464,
