num_data,num_medoids,loss,misc_complexity,build_complexity,swap_complexity,number_of_swaps,cache_writes,cache_hits,cache_misses,total_complexity_without_misc,total_complexity_with_misc,total_complexity_with_caching,average_complexity_with_caching,average_runtime,total_swap_runtime,average_swap_runtime,total_runtime,loss_history
10000,5,657.5764770507812,150350000,57376700,397969500,2,0,0,0,455346200,605696200,605696200,201898733.3333333,488.9613908131917,1466.8841724395752,733.4420862197876,1466.8841724395752,
10000,10,653.0728759765625,400900000,300945900,597000000,3,0,0,0,897945900,1298845900,1298845900,324711475.0,953.5362671017648,3814.1450684070583,1271.3816894690196,3814.1450684070583,
10000,15,0.0,601350000,664833300,597000000,3,0,0,0,1261833300,1863183300,1863183300,465795825.0,1128.752445757389,4515.009783029556,1505.0032610098522,4515.009783029556,
