num_data,num_medoids,loss,misc_complexity,build_complexity,swap_complexity,number_of_swaps,cache_writes,cache_hits,cache_misses,total_complexity_without_misc,total_complexity_with_misc,total_complexity_with_caching,average_complexity_with_caching,average_runtime,total_swap_runtime,average_swap_runtime,total_runtime,loss_history
10000,5,0.0,22175544,7437870,55335863,3,32575722,115542148,29929417,62773733,84949277,-30592871,-7648217.75,5.787279546260834,23.14911818504333,7.716372728347778,23.14911818504333,
10000,10,0.0,52831109,16294111,126943288,3,29210093,363139998,36809272,143237399,196068508,-167071490,-41767872.5,17.03401291370392,68.13605165481567,22.71201721827189,68.13605165481567,
10000,15,0.0,89762300,37478528,361750361,3,59030319,702994878,58028350,399228889,488991189,-214003689,-53500922.25,37.36329901218414,149.45319604873657,49.81773201624552,149.45319604873657,
10000,5,0.0,39327399,12124569,98325069,3,43911609,122201871,42239927,110449638,149777037,27575166,6893791.5,11.696537852287292,46.78615140914917,15.595383803049724,46.78615140914917,
10000,10,0.0,71962200,26811140,243107732,3,60427044,298863071,58089572,269918872,341881072,43018001,10754500.25,21.24620705842972,84.98482823371887,28.32827607790629,84.98482823371887,
10000,15,0.0,98313632,54157041,794896606,3,79905069,876537012,77003167,849053647,947367279,70830267,17707566.75,50.256611943244934,201.02644777297974,67.00881592432658,201.02644777297974,
