num_data,num_medoids,loss,misc_complexity,build_complexity,swap_complexity,number_of_swaps,cache_writes,cache_hits,cache_misses,total_complexity_without_misc,total_complexity_with_misc,total_complexity_with_caching,average_complexity_with_caching,average_runtime,total_swap_runtime,average_swap_runtime,total_runtime,loss_history
10000,5,535.573974609375,60593290,5563154,46912915,3,34557586,93974627,35570145,52476069,113069359,19094732,4773683.0,11.105440497398376,44.42176198959351,14.807253996531168,44.42176198959351,
10000,10,0.0,129263630,13663744,65461591,3,41384371,184928710,42776535,79125335,208388965,23460255,5865063.75,15.44915223121643,61.79660892486572,20.598869641621903,61.79660892486572,
10000,15,0.0,174788741,40763144,126888999,3,71550345,313047796,74028126,167652143,342440884,29393088,7348272.0,28.553282141685486,114.21312856674194,38.07104285558065,114.21312856674194,
