num_data,num_medoids,loss,misc_complexity,build_complexity,swap_complexity,number_of_swaps,cache_writes,cache_hits,cache_misses,total_complexity_without_misc,total_complexity_with_misc,total_complexity_with_caching,average_complexity_with_caching,average_runtime,total_swap_runtime,average_swap_runtime,total_runtime,loss_history
10000,5,0.0,25140940,4130971,36677475,3,17140956,138033875,22489735,40808446,65949386,-72084489,-18021122.25,5.40722131729126,21.62888526916504,7.209628423055013,21.62888526916504,
10000,10,0.0,46345340,8755848,123985266,3,35421100,393820460,45953487,132741114,179086454,-214734006,-53683501.5,14.964744210243223,59.8589768409729,19.9529922803243,59.8589768409729,
10000,15,0.0,68227058,19377911,259429121,3,45201021,809400125,57197097,278807032,347034090,-462366035,-115591508.75,30.173743307590485,120.69497323036194,40.23165774345398,120.69497323036194,
