num_data,num_medoids,loss,misc_complexity,build_complexity,swap_complexity,number_of_swaps,cache_writes,cache_hits,cache_misses,total_complexity_without_misc,total_complexity_with_misc,total_complexity_with_caching,average_complexity_with_caching,average_runtime,total_swap_runtime,average_swap_runtime,total_runtime,loss_history
10000,5,654.723388671875,100250000,161849400,199000000,1,100000000,361099400,100000000,360849400,461099400,100000000,50000000.0,126.33849513530733,252.67699027061465,252.67699027061465,252.67699027061465,
10000,10,0.0,400900000,242243800,597000000,3,100000000,1140143800,100000000,839243800,1240143800,100000000,25000000.0,70.38803219795227,281.5521287918091,93.8507095972697,281.5521287918091,
10000,15,0.0,601350000,484739200,597000000,3,100000000,1583089200,100000000,1081739200,1683089200,100000000,25000000.0,74.38772016763687,297.5508806705475,99.1836268901825,297.5508806705475,
