num_data,num_medoids,loss,misc_complexity,build_complexity,swap_complexity,number_of_swaps,cache_writes,cache_hits,cache_misses,total_complexity_without_misc,total_complexity_with_misc,total_complexity_with_caching,average_complexity_with_caching,average_runtime,total_swap_runtime,average_swap_runtime,total_runtime,loss_history
10000,5,0.0,25760140,4261652,25240625,3,17390352,107576125,22901242,29502277,55262417,-52313708,-13078427.0,4.496147751808167,17.984591007232666,5.994863669077556,17.984591007232666,
10000,10,0.6998600363731384,35387873,10745192,50280033,2,31571163,188121697,41136278,61025225,96413098,-91708599,-30569533.0,10.554365078608194,31.663095235824585,15.831547617912292,31.663095235824585,
10000,15,0.0,55110414,23263634,73383164,3,49281773,270340926,46255212,96646798,151757212,-118583714,-29645928.5,13.74849683046341,54.99398732185364,18.331329107284546,54.99398732185364,
