num_data,num_medoids,loss,misc_complexity,build_complexity,swap_complexity,number_of_swaps,cache_writes,cache_hits,cache_misses,total_complexity_without_misc,total_complexity_with_misc,total_complexity_with_caching,average_complexity_with_caching,average_runtime,total_swap_runtime,average_swap_runtime,total_runtime,loss_history
10000,5,0.0,25044139,4178329,37586455,3,18052785,136836717,23790502,41764784,66808923,-70027794,-17506948.5,5.438594996929169,21.754379987716675,7.251459995905559,21.754379987716675,
10000,10,0.6998600363731384,35638901,10896421,108311048,2,36964400,336244893,48246853,119207469,154846370,-181398523,-60466174.333333336,17.15609582265218,51.46828746795654,25.73414373397827,51.46828746795654,
10000,15,0.0,56071869,22871747,308378750,3,61495582,830446962,58652747,331250497,387322366,-443124596,-110781149.0,33.68047106266022,134.72188425064087,44.90729475021362,134.72188425064087,
