num_data,num_medoids,loss,misc_complexity,build_complexity,swap_complexity,number_of_swaps,cache_writes,cache_hits,cache_misses,total_complexity_without_misc,total_complexity_with_misc,total_complexity_with_caching,average_complexity_with_caching,average_runtime,total_swap_runtime,average_swap_runtime,total_runtime,loss_history
10000,5,531.2164306640625,138957437,6584985,51273328,3,0,0,0,57858313,196815750,196815750,49203937.5,12.64579552412033,50.58318209648132,16.861060698827107,50.58318209648132,
10000,10,0.0,278504014,27227292,112827549,3,0,0,0,140054841,418558855,418558855,104639713.75,26.690573990345,106.76229596138,35.58743198712667,106.76229596138,
10000,15,0.0,416507970,79910942,158616638,3,0,0,0,238527580,655035550,655035550,163758887.5,43.01688838005066,172.06755352020264,57.35585117340088,172.06755352020264,
