num_data,num_medoids,loss,misc_complexity,build_complexity,swap_complexity,number_of_swaps,cache_writes,cache_hits,cache_misses,total_complexity_without_misc,total_complexity_with_misc,total_complexity_with_caching,average_complexity_with_caching,average_runtime,total_swap_runtime,average_swap_runtime,total_runtime,loss_history
10000,5,0.0,57840647,6753951,62090495,3,0,0,0,68844446,126685093,126685093,31671273.25,5.6496336460113525,22.59853458404541,7.53284486134847,22.59853458404541,
10000,10,0.0,113140826,11590436,269096894,3,0,0,0,280687330,393828156,393828156,98457039.0,16.3266544342041,65.3066177368164,21.7688725789388,65.3066177368164,
10000,15,0.0,167371095,26110835,623238053,3,0,0,0,649348888,816719983,816719983,204179995.75,33.793461322784424,135.1738452911377,45.057948430379234,135.1738452911377,
