num_data,num_medoids,loss,misc_complexity,build_complexity,swap_complexity,number_of_swaps,cache_writes,cache_hits,cache_misses,total_complexity_without_misc,total_complexity_with_misc,total_complexity_with_caching,average_complexity_with_caching,average_runtime,total_swap_runtime,average_swap_runtime,total_runtime,loss_history
10000,5,534.25732421875,33128132,4029850,24955136,3,24088305,76498471,25142430,28984986,62113118,-14385353,-3596338.25,4.456850409507752,17.827401638031006,5.942467212677002,17.827401638031006,
10000,10,506.1693420410156,60416733,12819015,69930866,3,52011242,179787303,54557718,82749881,143166614,-36620689,-9155172.25,9.595112264156342,38.380449056625366,12.793483018875122,38.380449056625366,
10000,15,0.0,86207646,35368570,110054897,3,62763609,338707888,65717037,145423467,231631113,-107076775,-26769193.75,15.794911921024323,63.17964768409729,21.059882561365765,63.17964768409729,
