num_data,num_medoids,loss,misc_complexity,build_complexity,swap_complexity,number_of_swaps,cache_writes,cache_hits,cache_misses,total_complexity_without_misc,total_complexity_with_misc,total_complexity_with_caching,average_complexity_with_caching,average_runtime,total_runtime
10000,15,0.0,20186078,26671184,0,0,23401339,21194714,24903032,26671184,46857262,25662548,0.0,14.673019170761108,14.673019170761108
23333,15,0.0,49986265,40850194,0,0,44623371,40976088,47585326,40850194,90836459,49860371,0.0,31.444849967956543,31.444849967956543
36666,15,0.0,85502570,51108225,0,0,59659054,70101046,63498120,51108225,136610795,66509749,0.0,47.49289083480835,47.49289083480835
50000,15,0.0,127806401,68109697,0,0,82550400,104640907,87841738,68109697,195916098,91275191,0.0,67.79936623573303,67.79936623573303
