num_data,num_medoids,loss,misc_complexity,build_complexity,swap_complexity,number_of_swaps,cache_writes,cache_hits,cache_misses,total_complexity_without_misc,total_complexity_with_misc,total_complexity_with_caching,average_complexity_with_caching,average_runtime,total_runtime
10000,10,11.411632537841797,379369738,38918818,717436659,5,0,0,0,756355477,1135725215,1135725215,189287535.8333333,44.799504001935325,268.79702401161194
23333,10,11.326337814331056,874277596,85985893,1862835149,5,0,0,0,1948821042,2823098638,2823098638,470516439.6666667,110.39919404188792,662.3951642513275
36666,10,11.235101699829102,915756133,131827162,1289976195,3,0,0,0,1421803357,2337559490,2337559490,584389872.5,143.8260207772255,575.304083108902
50000,10,11.206700325012209,2285702039,183870938,5186496324,6,0,0,0,5370367262,7656069301,7656069301,1093724185.857143,278.3725232396807,1948.607662677765
