num_swaps,num_data,num_medoids,loss
0,50000,5,11.839609146118164
1,50000,5,11.797542572021484
2,50000,5,11.755498886108398
3,50000,5,11.755498886108398
4,50000,5,11.755498886108398
5,50000,5,11.755498886108398
6,50000,5,11.755498886108398
7,50000,5,11.755498886108398
8,50000,5,11.755498886108398
9,50000,5,11.755498886108398
