num_swaps,num_data,num_medoids,loss
0,50000,5,11.81879997253418
1,50000,5,11.768457412719727
2,50000,5,11.758102416992188
3,50000,5,11.749272346496582
4,50000,5,11.749272346496582
5,50000,5,11.749272346496582
6,50000,5,11.749272346496582
7,50000,5,11.749272346496582
8,50000,5,11.749272346496582
9,50000,5,11.749272346496582
