num_data,num_medoids,loss,misc_complexity,build_complexity,swap_complexity,number_of_swaps,cache_writes,cache_hits,cache_misses,total_complexity_without_misc,total_complexity_with_misc,total_complexity_with_caching,average_complexity_with_caching,average_runtime,total_runtime
10000,15,0.6722851395606995,104700611,45659586,162907736,7,73143204,245168855,79666250,208567322,313267933,68099078,20363467.0,9.847974509000778,78.78379607200623
23333,15,0.6692019701004028,292652498,118818329,701672669,8,310190575,833377058,337738001,820490998,1113143496,279766438,77963629.8888889,26.96711903148228,242.70407128334045
36666,15,0.669792652130127,358427144,189495730,845752211,6,448904940,977163607,489638922,1035247941,1393675085,416511478,120821744.42857143,44.66986274719238,312.6890392303467
50000,15,0.6708998680114746,739858484,298929860,1980389193,9,857135765,2259182398,933680781,2279319053,3019177537,759995139,198038919.3,65.00361762046813,650.0361762046814
