num_data,num_medoids,loss,misc_complexity,build_complexity,swap_complexity,number_of_swaps,cache_writes,cache_hits,cache_misses,total_complexity_without_misc,total_complexity_with_misc,total_complexity_with_caching,average_complexity_with_caching,average_runtime,total_runtime
10000,5,281.3079528808594,100200000,63242500,34788500,1,0,0,0,98031000,198231000,198231000,99115500.0,45.41799008846283,90.83598017692566
20000,5,281.3460998535156,200400000,78336000,37083000,1,0,0,0,115419000,315819000,315819000,157909500.0,69.45996344089508,138.91992688179016
30000,5,279.3332214355469,300600000,122708000,78506500,1,0,0,0,201214500,501814500,501814500,250907250.0,110.60334002971648,221.20668005943295
40000,5,280.78619384765625,400800000,148949000,70631000,1,0,0,0,219580000,620380000,620380000,310190000.0,135.80278432369232,271.60556864738464
