num_data,num_medoids,loss,misc_complexity,build_complexity,swap_complexity,number_of_swaps,cache_writes,cache_hits,cache_misses,total_complexity_without_misc,total_complexity_with_misc,total_complexity_with_caching,average_complexity_with_caching,average_runtime,total_swap_runtime,average_swap_runtime,total_runtime
10000,5,281.2275085449219,250350000,36022100,538128600,4,100000000,724500700,100000000,574150700,824500700,100000000,20000000.0,11.089231777191165,46.59687185287476,11.649217963218687,55.44615888595581
10000,10,0.0,600800000,131438900,995000000,5,100000000,1627238900,100000000,1126438900,1727238900,100000000,16666666.666666666,11.235846996307371,57.67966604232788,11.535933208465575,67.41508197784424
10000,15,0.0,901200000,296831800,995000000,5,100000000,2093031800,100000000,1291831800,2193031800,100000000,16666666.666666666,12.117779533068338,60.7598934173584,12.151978683471679,72.70667719841003
