num_data,num_medoids,loss,misc_complexity,build_complexity,swap_complexity,number_of_swaps,cache_writes,cache_hits,cache_misses,total_complexity_without_misc,total_complexity_with_misc,total_complexity_with_caching,average_complexity_with_caching,average_runtime,total_swap_runtime,average_swap_runtime,total_runtime
10000,5,281.2275085449219,100200000,52834900,31810400,1,0,0,0,84645300,184845300,184845300,92422650.0,42.351208090782166,75.85312914848328,75.85312914848328,84.70241618156433
10000,10,279.5885314941406,300500000,305216400,398000000,2,0,0,0,703216400,1003716400,1003716400,334572133.3333333,158.79679862658182,466.6549799442291,233.32748997211456,476.3903958797455
10000,15,278.1330871582031,600900000,676531000,597000000,3,0,0,0,1273531000,1874431000,1874431000,468607750.0,221.7044242620468,874.8709132671356,291.62363775571185,886.8176970481873
