num_data,num_medoids,loss,misc_complexity,build_complexity,swap_complexity,number_of_swaps,cache_writes,cache_hits,cache_misses,total_complexity_without_misc,total_complexity_with_misc,total_complexity_with_caching,average_complexity_with_caching,average_runtime,total_runtime
10000,10,11.32385540008545,64260389,7122947,67294816,10,9344886,117351364,26779040,74417763,138678152,21326788,6117710.545454546,3.4579086303710938,38.03699493408203
23333,10,11.322078704833984,83883825,18027857,194532896,6,21762416,210086484,133274498,212560753,296444578,86358094,27790413.71428572,20.28387955256871,141.98715686798096
36666,10,11.244207382202148,202477622,33222433,624178874,11,34867369,533941295,480407843,657401307,859878929,325937634,52014906.16666666,39.21060919761658,470.5273103713989
50000,10,11.198578834533691,391450526,35419472,854209407,13,47429812,840555476,605470776,889628879,1281079405,440523929,61014957.64285714,45.0151869058609,630.2126166820526
