num_data,num_medoids,loss,misc_complexity,build_complexity,swap_complexity,number_of_swaps,cache_writes,cache_hits,cache_misses,total_complexity_without_misc,total_complexity_with_misc,total_complexity_with_caching,average_complexity_with_caching,average_runtime,total_runtime
100,5,0.7496604919433594,14877,17467,7145,3,7457,31772,7873,24612,39489,7717,1786.25,0.0012925267219543,0.0051701068878173
100,8,0.697756290435791,30947,27666,9593,4,7659,61465,7984,37259,68206,6741,1918.6,0.001488971710205,0.0074448585510253
100,10,0.6683587431907654,33631,30548,8131,3,7680,65089,8012,38679,72310,7221,2032.75,0.0021257400512695312,0.008502960205078125
