num_data,num_medoids,loss,misc_complexity,build_complexity,swap_complexity,number_of_swaps,cache_writes,cache_hits,cache_misses,total_complexity_without_misc,total_complexity_with_misc,total_complexity_with_caching,average_complexity_with_caching,average_runtime,total_swap_runtime,average_swap_runtime,total_runtime
10000,15,0.0,95349867,22618982,0,0,0,0,0,22618982,117968849,117968849,117968849.0,37.41114807128906,37.41114807128906,0,37.41114807128906
23333,15,0.0,218644739,44123286,0,0,0,0,0,44123286,262768025,262768025,262768025.0,81.13431406021118,81.13431406021118,0,81.13431406021118
36666,15,0.0,341962241,70303482,0,0,0,0,0,70303482,412265723,412265723,412265723.0,127.48813486099245,127.48813486099245,0,127.48813486099245
50000,15,0.0,464703910,89403295,0,0,0,0,0,89403295,554107205,554107205,554107205.0,175.5162239074707,175.5162239074707,0,175.5162239074707
10000,15,0.0,98245230,22836570,0,0,0,0,0,22836570,121081800,121081800,121081800.0,39.07588982582092,39.07588982582092,0,39.07588982582092
23333,15,0.0,221530701,46491583,0,0,0,0,0,46491583,268022284,268022284,268022284.0,84.67284989356995,84.67284989356995,0,84.67284989356995
