num_data,num_medoids,loss,misc_complexity,build_complexity,swap_complexity,number_of_swaps,cache_writes,cache_hits,cache_misses,total_complexity_without_misc,total_complexity_with_misc,total_complexity_with_caching,average_complexity_with_caching,average_runtime,total_swap_runtime,average_swap_runtime,total_runtime
10000,5,0.0,12341987,5695958,0,0,12229977,9977882,12234405,5695958,18037945,8060063,8060063.0,4.224992990493774,4.224992990493774,0,4.224992990493774
23333,5,0.0,29573622,11734526,0,0,27613018,21784386,27622461,11734526,41308148,19523762,19523762.0,10.690301895141602,10.690301895141602,0,10.690301895141602
36666,5,0.0,46717592,18965618,0,0,43363836,34574778,43377505,18965618,65683210,31108432,31108432.0,18.30555009841919,18.30555009841919,0,18.30555009841919
50000,5,0.0,61081288,25763022,0,0,58119568,45682183,58138618,25763022,86844310,41162127,41162127.0,24.07921004295349,24.07921004295349,0,24.07921004295349
