num_data,num_medoids,loss,misc_complexity,build_complexity,swap_complexity,number_of_swaps,cache_writes,cache_hits,cache_misses,total_complexity_without_misc,total_complexity_with_misc,total_complexity_with_caching,average_complexity_with_caching,average_runtime,total_swap_runtime: ,total_runtime,average_swap_runtime
10000,5,11.778594970703123,30321972,3406838,54166436,3,39034291,54374938,39046041,57573274,87895246,33520308,8380077.0,3.9393057823181152,11.855594158172607,15.75722312927246,3.951864719390869
23333,5,11.737893104553224,68798536,7352883,171538248,3,119467477,139207001,119501466,178891131,247689667,108482666,27120666.5,11.110584020614624,34.94897508621216,44.442336082458496,11.64965836207072
36666,5,11.694560050964355,102960537,11146889,188820969,3,154480114,164541335,154524648,199967858,302928395,138387060,34596765.0,14.97222775220871,43.4892168045044,59.88891100883484,14.496405601501465
50000,5,0.0,199186205,13599377,424487650,5,236995694,429719851,237065690,438087027,637273232,207553381,34592230.166666664,18.07631246248881,84.92643404006958,108.45787477493286,16.985286808013917
