num_data,num_medoids,loss,misc_complexity,build_complexity,swap_complexity,number_of_swaps,cache_writes,cache_hits,cache_misses,total_complexity_without_misc,total_complexity_with_misc,total_complexity_with_caching,average_complexity_with_caching,average_runtime,total_swap_runtime,average_swap_runtime,total_runtime
10000,10,0.0,300500000,156888600,234959700,2,0,0,0,391848300,692348300,692348300,230782766.66666663,107.3317289352417,209.95933985710144,104.97966992855072,321.9951868057251
20000,10,0.0,601000000,233377700,1538550900,2,0,0,0,1771928600,2372928600,2372928600,790976200.0,375.5450976689656,862.3799331188202,431.1899665594101,1126.635293006897
30000,10,278.2528991699219,601200000,393453400,1475334200,1,0,0,0,1868787600,2469987600,2469987600,1234993800.0,583.8167209625244,815.8294367790222,815.8294367790222,1167.6334419250488
40000,10,279.595458984375,801600000,506106400,2247799800,1,0,0,0,2753906200,3555506200,3555506200,1777753100.0,845.0387771129608,1278.823165178299,1278.823165178299,1690.0775542259216
10000,10,0.0,300500000,156888600,234959700,2,0,0,0,391848300,692348300,692348300,230782766.66666666,107.23737970987956,209.67629218101501,104.83814609050751,321.7121391296387
