num_data,num_medoids,loss,misc_complexity,build_complexity,swap_complexity,number_of_swaps,cache_writes,cache_hits,cache_misses,total_complexity_without_misc,total_complexity_with_misc,total_complexity_with_caching,average_complexity_with_caching,average_runtime,total_swap_runtime,average_swap_runtime,total_runtime
10000,5,0.0,150350000,52834900,262955600,2,0,0,0,315790500,466140500,466140500,155380166.66666666,74.02047061920166,213.21212482452395,106.60606241226196,222.06141185760487
10000,10,0.0,300700000,180006600,125506000,2,0,0,0,305512600,606212600,606212600,202070866.66666663,92.2179179986318,266.918338060379,133.4591690301895,276.6537539958954
10000,15,0.0,451050000,308148900,77030500,2,0,0,0,385179400,836229400,836229400,278743133.3333333,128.60394096374512,373.8650391101837,186.93251955509183,385.81182289123535
10000,15,0.0,451050000,308148900,77030500,2,0,0,0,385179400,836229400,836229400,278743133.3333333,129.54335633913675,376.68328523635864,188.34164261817932,388.6300690174103
