num_data,num_medoids,loss,misc_complexity,build_complexity,swap_complexity,number_of_swaps,cache_writes,cache_hits,cache_misses,total_complexity_without_misc,total_complexity_with_misc,total_complexity_with_caching,average_complexity_with_caching,average_runtime,total_swap_runtime,average_swap_runtime,total_runtime
10000,5,281.2275085449219,100250000,52834900,31810400,1,0,0,0,84645300,184895300,184895300,92447650.0,43.17011249065399,77.49093794822693,77.49093794822693,86.34022498130798
10000,10,0.0,300700000,180006600,77793500,2,0,0,0,257800100,558500100,558500100,186166700.0,67.06448562939961,251.4580409526825,125.72902047634123,261.19345688819885
10000,15,0.0,451050000,308148900,239831300,2,0,0,0,547980200,999030200,999030200,333010066.6666667,94.3718123435974,457.1686532497406,228.5843266248703,469.11543703079224
