num_data,num_medoids,loss,misc_complexity,build_complexity,swap_complexity,number_of_swaps,cache_writes,cache_hits,cache_misses,total_complexity_without_misc,total_complexity_with_misc,total_complexity_with_caching,average_complexity_with_caching,average_runtime,total_runtime
70000,10,0.0,144575391,173692038,0,0,0,0,0,173692038,318267429,318267429,318267429.0,101.7775571346283,101.7775571346283
