num_data,num_medoids,loss,misc_complexity,build_complexity,swap_complexity,number_of_swaps,cache_writes,cache_hits,cache_misses,total_complexity_without_misc,total_complexity_with_misc,total_complexity_with_caching,average_complexity_with_caching,average_runtime,total_runtime
10000,5,0.7525421380996704,38835791,19742194,134436764,4,6820481,36116249,154559865,154178958,193014749,156898500,26887352.8,10.40554838180542,52.0277419090271
10000,8,0.7134097814559937,213085294,28474302,442333528,7,6924088,220874634,458292906,470807830,683893124,463018490,55291691.0,31.93360435962677,255.46883487701416
10000,10,0.698071300983429,253968936,43693993,762173688,7,8713592,265623756,778822608,805867681,1059836617,794212861,95271711.0,57.86866161227226,462.9492928981781
