num_data,num_medoids,loss,misc_complexity,build_complexity,swap_complexity,number_of_swaps,cache_writes,cache_hits,cache_misses,total_complexity_without_misc,total_complexity_with_misc,total_complexity_with_caching,average_complexity_with_caching,average_runtime,total_swap_runtime: ,average_swap_runtime: ,total_runtime,loss_history
10000,5,0.0,37349028,12458593,170117680,5,56074924,172272379,56088384,182576273,219925301,47652922,7942153.666666667,2.723952968915304,13.198152542114258,2.639630508422852,16.34371781349182,"[87.43317413330078, 87.43317413330078, 87.43317413330078, 87.43317413330078, 87.43317413330078, 87.43317413330078, 87.43317413330078, 87.43317413330078, 87.43317413330078, 87.43317413330078]"
10000,5,0.0,38265246,15980147,217830485,5,64451236,214216838,64466102,233810632,272075878,57859040,9643173.333333334,2.910844961802165,14.319504499435425,2.863900899887085,17.46506977081299,"[87.43317413330078, 87.43317413330078, 87.43317413330078, 87.43317413330078, 87.43317413330078, 87.43317413330078, 87.43317413330078, 87.43317413330078, 87.43317413330078, 87.43317413330078]"
10000,5,0.0,38679356,15636274,203163813,5,63914136,199602027,63929065,218800087,257479443,57877416,9646236.0,2.973716815312704,14.696735620498655,2.9393471240997315,17.84230089187622,"[87.43317413330078, 87.43317413330078, 87.43317413330078, 87.43317413330078, 87.43317413330078, 87.43317413330078, 87.43317413330078, 87.43317413330078, 87.43317413330078, 87.43317413330078]"
70000,5,86.50431060791016,237304074,105837212,1727548194,4,810619178,1414138759,810781449,1833385406,2070689480,656550721,131310144.2,32.792071437835695,136.06232333183289,34.01558083295822,163.96035718917847,"[87.1801986694336, 87.1801986694336, 87.1801986694336, 87.1801986694336, 87.1801986694336, 87.1801986694336, 87.1801986694336, 87.1801986694336, 87.1801986694336, 87.1801986694336]"
