num_data,num_medoids,loss,misc_complexity,build_complexity,swap_complexity,number_of_swaps,cache_writes,cache_hits,cache_misses,total_complexity_without_misc,total_complexity_with_misc,total_complexity_with_caching,average_complexity_with_caching,average_runtime,total_runtime
10000,15,0.0,53067377,51008370,0,0,0,0,0,51008370,104075747,104075747,0.0,21.007641077041622,21.007641077041622
30000,15,0.0,156946019,160459200,0,0,0,0,0,160459200,317405219,317405219,0.0,65.44482588768005,65.44482588768005
50000,15,0.0,266175273,250163299,0,0,0,0,0,250163299,516338572,516338572,0.0,108.45914220809937,108.45914220809937
70000,15,0.0,379361381,323579663,0,0,0,0,0,323579663,702941044,702941044,0.0,152.53387188911438,152.53387188911438
