num_data,num_medoids,loss,misc_complexity,build_complexity,swap_complexity,number_of_swaps,cache_writes,cache_hits,cache_misses,total_complexity_without_misc,total_complexity_with_misc,total_complexity_with_caching,average_complexity_with_caching,average_runtime,total_swap_runtime,average_swap_runtime,total_runtime,loss_history
10000,5,7.8601765632629395,53591646,8444392,164798528,4,46832429,191785531,44885306,173242920,226834566,35049035,7009807.0,11.265994262695312,56.32997131347656,14.08249282836914,56.32997131347656,
30000,5,7.886829376220703,215431111,32105767,804934841,4,202544504,930477984,200040124,837040608,1052471719,121993735,24398747.0,49.75092372894287,248.7546186447144,62.18865466117859,248.7546186447144,
50000,5,7.852578639984131,302366601,51501629,1065078392,5,325899601,1196471775,314147840,1116580021,1418946622,222474847,37079141.166666664,62.339815855026245,374.03889513015747,74.8077790260315,374.03889513015747,
