num_data,num_medoids,loss,misc_complexity,build_complexity,swap_complexity,number_of_swaps,cache_writes,cache_hits,cache_misses,total_complexity_without_misc,total_complexity_with_misc,total_complexity_with_caching,average_complexity_with_caching,average_runtime,total_runtime
10000,5,281.14947509765625,100200000,76484500,39345500,1,10000000,106604500,109425500,115830000,216030000,109425500,54712750.0,26.97259545326233,53.94519090652466
20000,5,280.92401123046875,200400000,102424500,31791500,1,20000000,192756500,141859500,134216000,334616000,141859500,70929750.0,34.47382497787476,68.94764995574951
30000,5,280.2601013183594,300600000,155498000,55176000,1,30000000,286087000,225187000,210674000,511274000,225187000,112593500.0,54.62260091304779,109.24520182609558
40000,5,279.839599609375,400800000,140719000,46964000,1,40000000,360574000,227909000,187683000,588483000,227909000,113954500.0,54.17434859275818,108.34869718551636
