num_data,num_medoids,loss,misc_complexity,build_complexity,swap_complexity,number_of_swaps,cache_writes,cache_hits,cache_misses,total_complexity_without_misc,total_complexity_with_misc,total_complexity_with_caching,average_complexity_with_caching,average_runtime,total_runtime
10000,5,281.2275085449219,100200000,69009500,34839500,1,0,0,0,103849000,204049000,204049000,102024500.0,46.245001435279846,92.49000287055968
20000,5,279.5199890136719,200400000,84424500,83232500,1,0,0,0,167657000,368057000,368057000,184028500.0,82.00466203689575,164.0093240737915
30000,5,282.06512451171875,300600000,100176000,51317000,1,0,0,0,151493000,452093000,452093000,226046500.0,99.81334698200226,199.6266939640045
40000,5,279.25518798828125,400800000,150875500,195213000,1,0,0,0,346088500,746888500,746888500,373444250.0,165.14294457435608,330.28588914871216
