num_data,num_medoids,loss,misc_complexity,build_complexity,swap_complexity,number_of_swaps,cache_writes,cache_hits,cache_misses,total_complexity_without_misc,total_complexity_with_misc,total_complexity_with_caching,average_complexity_with_caching,average_runtime,total_runtime
10000,10,11.33385181427002,90852036,11057043,145021357,9,0,0,0,156078400,246930436,246930436,14502135.7,17.678855109214783,176.78855109214783
23333,10,11.289447784423828,297598766,25424688,451934520,13,0,0,0,477359208,774957974,774957974,32281037.14285714,40.13463679381779,561.8849151134491
36666,10,11.27955436706543,430917911,37693251,926873595,12,0,0,0,964566846,1395484757,1395484757,71297968.84615384,79.1507661159222,1028.9599595069883
50000,10,11.288925170898438,408645355,54979181,535485424,8,0,0,0,590464605,999109960,999109960,59498380.44444445,83.78171579043071,754.0354421138763
