num_data,num_medoids,loss,misc_complexity,build_complexity,swap_complexity,number_of_swaps,cache_writes,cache_hits,cache_misses,total_complexity_without_misc,total_complexity_with_misc,total_complexity_with_caching,average_complexity_with_caching,average_runtime,total_runtime
10000,5,281.33349609375,100200000,70103000,49777000,1,10000000,104736500,115343500,119880000,220080000,115343500,57671750.0,27.968037366867065,55.93607473373413
20000,5,281.21484375,200400000,86120500,48317000,1,20000000,186067000,148770500,134437500,334837500,148770500,74385250.0,35.449501633644104,70.89900326728821
30000,5,279.02545166015625,300600000,107170000,52964500,1,30000000,270564500,190170000,160134500,460734500,190170000,95085000.0,44.87763547897339,89.75527095794678
40000,5,279.4413146972656,400800000,260046000,119027500,1,40000000,397503500,382370000,379073500,779873500,382370000,191185000.0,93.94277501106262,187.88555002212524
