num_data,num_medoids,loss,misc_complexity,build_complexity,swap_complexity,number_of_swaps,cache_writes,cache_hits,cache_misses,total_complexity_without_misc,total_complexity_with_misc,total_complexity_with_caching,average_complexity_with_caching,average_runtime,total_runtime
10000,5,281.14947509765625,250350000,75043500,145014500,4,0,0,0,220058000,470408000,470408000,94081600.0,42.785150623321535,213.92575311660767
20000,5,280.92401123046875,200400000,85816500,43418500,1,0,0,0,129235000,329635000,329635000,164817500.0,72.5648934841156,145.1297869682312
30000,5,280.2601013183594,300600000,116239500,59245000,1,0,0,0,175484500,476084500,476084500,238042250.0,104.40076398849487,208.80152797698972
40000,5,279.839599609375,400800000,142535000,72497500,1,0,0,0,215032500,615832500,615832500,307916250.0,135.04769098758698,270.09538197517395
