num_data,num_medoids,loss,misc_complexity,build_complexity,swap_complexity,number_of_swaps,cache_writes,cache_hits,cache_misses,total_complexity_without_misc,total_complexity_with_misc,total_complexity_with_caching,average_complexity_with_caching,average_runtime,total_runtime,confidence
10000,10,1.1607128381729126,158904627,15832995,234395449,9,47734703,373717882,59384834,250228444,409133071,35415189,23439544.9,6.493518114089966,64.93518114089966,10
