num_data,num_medoids,loss,misc_complexity,build_complexity,swap_complexity,number_of_swaps,cache_writes,cache_hits,cache_misses,total_complexity_without_misc,total_complexity_with_misc,total_complexity_with_caching,average_complexity_with_caching,average_runtime,total_runtime
10000,15,75.5906982421875,602649270,50651878,12694831763,10,0,0,0,12745483641,13348132911,13348132911,1154075614.8181818,178.54547409577802,1964.0002150535583
30000,15,0.0,1795679768,155590468,44759326010,10,0,0,0,44914916478,46710596246,46710596246,4069029637.272728,620.8018302700737,6828.82013297081
50000,15,0.0,2994273701,235297344,71018715869,10,0,0,0,71254013213,74248286914,74248286914,6456246897.181818,976.6219365380028,10742.84130191803
70000,15,74.9034652709961,3121210752,325776020,68607508962,7,0,0,0,68933284982,72054495734,72054495734,8575938620.25,1300.0336841344833,10400.269473075867
