num_swaps,num_data,num_medoids,loss
0,50000,5,11.80235481262207
1,50000,5,11.78014087677002
2,50000,5,11.749272346496582
3,50000,5,11.749272346496582
4,50000,5,11.749272346496582
5,50000,5,11.749272346496582
6,50000,5,11.749272346496582
7,50000,5,11.749272346496582
8,50000,5,11.749272346496582
9,50000,5,11.749272346496582
