num_data,num_medoids,loss,misc_complexity,build_complexity,swap_complexity,number_of_swaps,cache_writes,cache_hits,cache_misses,total_complexity_without_misc,total_complexity_with_misc,total_complexity_with_caching,average_complexity_with_caching,average_runtime,total_swap_runtime,average_swap_runtime,total_runtime
10000,15,0.0,150450000,268153800,0,0,0,0,0,268153800,418603800,418603800,418603800.0,205.132572889328,205.132572889328,0,205.132572889328
20000,15,0.0,300900000,655198500,0,0,0,0,0,655198500,956098500,956098500,956098500.0,476.7589499950409,476.7589499950409,0,476.7589499950409
30000,15,0.0,451350000,973207800,0,0,0,0,0,973207800,1424557800,1424557800,1424557800.0,728.5977749824524,728.5977749824524,0,728.5977749824524
40000,15,0.0,601800000,1295977100,0,0,0,0,0,1295977100,1897777100,1897777100,1897777100.0,937.4527969360352,937.4527969360352,0,937.4527969360352
