num_data,num_medoids,loss,misc_complexity,build_complexity,swap_complexity,number_of_swaps,cache_writes,cache_hits,cache_misses,total_complexity_without_misc,total_complexity_with_misc,total_complexity_with_caching,average_complexity_with_caching,average_runtime,total_swap_runtime,average_swap_runtime,total_runtime
10000,15,0.0,150450000,115970000,0,0,16999291,249420709,16999291,115970000,266420000,16999291,16999291.0,11.946783781051636,11.946783781051636,0,11.946783781051636
20000,15,0.0,300900000,313993300,0,0,38375609,576517691,38375609,313993300,614893300,38375609,38375609.0,29.6080219745636,29.6080219745636,0,29.6080219745636
30000,15,0.0,451350000,522876000,0,0,64885757,909340243,64885757,522876000,974226000,64885757,64885757.0,47.96428894996643,47.96428894996643,0,47.96428894996643
40000,15,0.0,601800000,827635500,0,0,99185069,1330250431,99185069,827635500,1429435500,99185069,99185069.0,67.35469269752502,67.35469269752502,0,67.35469269752502
