num_data,num_medoids,loss,misc_complexity,build_complexity,swap_complexity,number_of_swaps,cache_writes,cache_hits,cache_misses,total_complexity_without_misc,total_complexity_with_misc,total_complexity_with_caching,average_complexity_with_caching,average_runtime,total_swap_runtime,average_swap_runtime,total_runtime
10000,15,0.0,39706712,33386492,0,0,0,0,0,33386492,73093204,73093204,73093204.0,20.486420154571533,20.486420154571533,0,20.486420154571533
30000,15,0.0,108179661,106370432,0,0,0,0,0,106370432,214550093,214550093,214550093.0,59.53961706161499,59.53961706161499,0,59.53961706161499
50000,15,0.0,175668423,150664635,0,0,0,0,0,150664635,326333058,326333058,326333058.0,94.03141617774963,94.03141617774963,0,94.03141617774963
70000,15,0.0,244881671,190652018,0,0,0,0,0,190652018,435533689,435533689,435533689.0,129.23458290100098,129.23458290100098,0,129.23458290100098
